SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,swathtrans,swath_ANTSOL,swath_ANTXAN,swath_APLCAL,swath_APOCAL,swath_APOPAR,swath_BALNUB,swath_CANSPP,swath_CENCOR,swath_COSCOS,swath_CRAGIG,swath_CRIALB,swath_CRYSTE,swath_DERIMB,swath_EISARBADSUB,swath_HALCOR,swath_HALKAM,swath_HALRUF,swath_HALWAL,swath_KELKEL,swath_LAMFAR,swath_LAMSETADSUB,swath_LEPCHI,swath_LOXGRA,swath_LOXSCY,swath_LYTPIC,swath_MACSTIPES,swath_MEDAEQ,swath_MEGCRE,swath_MEGUND,swath_MESFRAAD,swath_METSPP,swath_MURCAL,swath_MURFRU,swath_NEOSPA,swath_NERLUE,swath_ORTKOE,swath_PACFIM,swath_PANINT,swath_PATMIN,swath_PISBRE,swath_PISGIG,swath_PISOCH,swath_POMGIB,swath_PTECALADSUB,swath_PUGFOL,swath_PUGPRO,swath_PUGRIC,swath_PYCHEL,swath_STEOSMAD,swath_STRPURAD,swath_STYMON,swath_TETCAL,swath_URTPIS,swath_URTSPP,swath_LAMSPP,swath_EISARBAD,swath_EUGRUB,swath_HENLEV,swath_LAMSETAD,swath_LINCOL,swath_OCTOPUS,swath_PTECALAD,swath_TEGREG,swath_URTCOR,swath_URTCRA,swath_URTMCP,swath_URTCOLMCP,swath_CERFOL,swath_CUCMIN,swath_PLEGAR,swath_STYCAL,swath_MESFRAREC,swath_STRPURREC,swath_TEST
SCI_POTATO_PASTURE_W,34.0522,-119.5821,Scorpion SMR,SMR,MPA,SCSR,2003,2009,6,54.33333,0,0.333333,0,30,0,0,3,0,10.16667,0,0,0,10.33333,0,0,0,0,0,0,0,8.833333,0,0,0,0,0,7.666667,0.5,182.3333,0,0.166667,0,0.166667,0,0,0.666667,0.333333,11.66667,0,7.333333,4.333333,0,0,0,0,0,0,0,1494.5,0,4.666667,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_POTATO_PASTURE_W,34.0522,-119.5821,Scorpion SMR,SMR,MPA,SCSR,2003,2013,6,14.33333,0,0.666667,0,33.5,0.166667,0.166667,1.166667,0,3.833333,0.166667,0,0,38.83333,0,0,0,0,0,0,0,17.66667,0,0.333333,0,1.666667,0,0.333333,0.333333,180,0,0.166667,0,1,0,0,109.5,1.666667,13.5,0,4,1.5,0,0,0,0,0,0,0,1628.167,0,2.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0
SCI_SAN_PEDRO_POINT_E,34.0384,-119.5253,Scorpion SMR,reference,reference,SCSR,0,2007,6,0.666667,0,3,0.333333,14.5,0,0.166667,0.333333,0,0.5,0,0,0,0,0,0,0,0,0.166667,0,0,15.66667,0,0.166667,17.66667,0,0.166667,2.333333,12.66667,193.3333,0,1,0.666667,1.666667,0,0,25.66667,0,14.16667,0,2.5,0,0.166667,0,0,0,0,0,0,607.5,0,0.833333,0,4.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SAN_PEDRO_POINT_E,34.0384,-119.5253,Scorpion SMR,reference,reference,SCSR,0,2009,6,1.833333,0,4,0,11.16667,0,0,4.666667,0,0.166667,0,0,0,0,0,0,0,0,0.666667,0,0,10.5,0,0,8,0,0,8.666667,19.33333,395,0,0.333333,0,3,0,0,37,0,20.66667,0,4.333333,0,0,0,0,0,0,0,0,1788.333,0,7,0,2.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SAN_PEDRO_POINT_E,34.0384,-119.5253,Scorpion SMR,reference,reference,SCSR,0,2013,6,8.166667,0,1.5,0,2,0.166667,0.166667,3.5,0,1.666667,0,0,0,0.666667,0,0,0,0,0,0,0,8.333333,0.166667,0.166667,13.5,0,0,11.33333,2.5,518,0,0.166667,0,8.666667,0,0,66.66667,0.666667,10.66667,0.166667,6.5,0,0,0,0,0,0,0,0,2274.667,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
SCI_SAN_PEDRO_POINT_W,34.0423,-119.5316,Scorpion SMR,reference,reference,SCSR,0,2007,6,5.166667,0,0,0.166667,13.33333,0,0,0.5,0,5.666667,0,0,0,0.166667,0,0,0,0,0.5,0,0,12.66667,0.166667,0.166667,0,0,0,13.33333,0.833333,203.8333,0,0,0,0.833333,0,0,24.66667,0,14.5,0,3.666667,0.333333,0,0,0,0,0,0,0,142.1667,0,1.166667,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SAN_PEDRO_POINT_W,34.0423,-119.5316,Scorpion SMR,reference,reference,SCSR,0,2009,6,1.5,0,0.166667,0.166667,26.83333,0,0,3,0,6,0,0,0,0,0,0,0,0,2.5,0,0,14.66667,0.333333,0.333333,0,0,0,22.16667,0.5,252.6667,0,0,0,0.333333,0,0,10.33333,0,26.33333,0,4.5,1,0,0,0,0,0,0,0,496.5,0,3.833333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SAN_PEDRO_POINT_W,34.0423,-119.5316,Scorpion SMR,reference,reference,SCSR,0,2013,6,1,0,1.833333,0,2.666667,1.333333,0.333333,1.666667,0,1.166667,0,0,0,0.5,0,0,0,0,0,0,0,2.166667,0.166667,0.166667,0.333333,0,0,12,0.666667,693.5,0,0.166667,0,1.333333,0,0,22.66667,0.333333,28,0,6.833333,1.5,0,0,0,0,0,0,0,709,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166667,0,0,0,0,0,0,0
SCI_SCORPION_ANCHORAGE,34.048,-119.5514,Scorpion SMR,SMR,MPA,SCSR,2003,2007,6,0.333333,0,1.166667,0,45.5,0,0,0.333333,0,1,0,0,0,0,0,0,0,0,0.333333,0,0,17,0,0,3.333333,248,0,11,0.166667,100.1667,0,0.166667,0,0.166667,0,0,9,0,6.5,0,4.333333,0,0,0,0,0,0,0,4.833333,191.1667,0,0.5,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_ANCHORAGE,34.048,-119.5514,Scorpion SMR,SMR,MPA,SCSR,2003,2008,6,0,0,2.833333,0,46.16667,0,0,1.666667,0,0.666667,0.166667,0,0,0,0,0,0,0,3,0.166667,0,18.66667,0.166667,0,0.166667,97.83333,0,16,0.666667,148.1667,0,0,0,0,0,0,20.16667,0,12,0,4.5,0,0,0,0,0,0,0,2.5,342.8333,0,4,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_ANCHORAGE,34.048,-119.5514,Scorpion SMR,SMR,MPA,SCSR,2003,2009,6,0,0,0,0,54,0,0,0.166667,0,0.5,0,0,0,0,0,0,0,0,0.166667,0.666667,0,12.83333,0.166667,0.166667,0,194,0,10.33333,0,481.3333,0,0,0,0.166667,0,0,14.66667,0.333333,4.833333,0,5.666667,0,0,0,0,0,0,0,15.16667,1549.167,0,3,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_ANCHORAGE,34.048,-119.5514,Scorpion SMR,SMR,MPA,SCSR,2003,2013,6,0.166667,0,1.166667,0,53.5,0.5,0,0.333333,0,1.166667,0.166667,0,0,0,0,0,0,0,0,0,0,10.16667,0,0,0,0,0,11.33333,0,357,0,0,0,1,0,0,50.83333,0.333333,9,0,7.666667,0,0,0,0,0,0,0,0,2507,0,5.166667,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0.5,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2004,6,19.83333,0.166667,0.5,0,19.66667,0,0,2,0,3.666667,0.166667,0,0,0.666667,0,0,0,0,1,0,0,27.33333,0,0,1.5,0,0,12.83333,0.333333,433.5,0,0.166667,0,0.5,0,0,68,0,34.16667,0,25.5,0.666667,0,0,0,0,0,0.166667,0,580.6667,0,5.666667,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2005,6,29.66667,0.166667,0.333333,0,9,0,0,0,0,7.166667,0.166667,0,0,4,0,0,0,0,0.166667,0,0,10,0,0,0.666667,3,0,21,0,334.1667,0,0,0,1.166667,0,0,21,0.833333,4.833333,0,9.833333,0.833333,0.166667,0,0,0,0,0,0,524.3333,0,5.333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2006,6,15.33333,0,0.5,0,21.5,0,0,1.333333,0,6.833333,0,0,0,0,0,0,0,0,0.333333,0,0,4.666667,0,0.833333,5,0,0,22,0.333333,185.1667,0,0,0,0.5,0,0,4.5,0,18.83333,0,14.66667,0.166667,0,0,0.166667,0,0,0,0,411,0,4.333333,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2007,6,25,0,6.666667,0,18.33333,0,0,0.166667,0,1.5,0,0,0,0,0,0,0,0,1.5,0,0,7.166667,0.166667,0,4.5,0,0,12.16667,0,182.3333,0,0,0,0.166667,0,0,10,0,12.5,0,7.833333,0.5,0,0,0,0,0,0,0,1038.5,0,4.666667,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2008,6,99.16667,0,0,0,21.33333,0,0,0.333333,0,3,0,0,0,0,0,0,0,0,0.5,0,0,12.33333,0,0,3.333333,14.5,0,26.66667,0,313,0,0,0.5,0,0,0,19,0,33.66667,0.166667,14.83333,3.666667,0,2.5,0,0,0,0,0,253.1667,0,11,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2009,6,29.83333,0,4.333333,0,22,0.333333,0,1.666667,0,1.5,0,0,0,0.333333,0,0,0,0,1.666667,0,0,17.16667,0,0,1.5,0,0,21.16667,0.333333,307.5,0,0,0,0.5,0,0,34.5,0,29.5,0,15.83333,3.166667,0,0,0,0,0,0,0,516.6667,0,9.166667,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2010,6,14.16667,0,7.5,0,14.33333,0,0,0.5,0,1.666667,0,0,0,2.666667,0,0,0,0,0,0.333333,0,9.666667,0,0,0.5,16.5,0,12.16667,0.5,280.6667,0,0,0,0.833333,0,0,19.5,0,53.16667,0,17.33333,8.666667,0,0,0,0,0,0,0,844.8333,0,9.833333,0,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2011,6,89.5,0,2.166667,0,7.666667,4.666667,0,0.666667,0,5,0,0,0,4.166667,0,0,0,0,0,0,0,10.33333,0.333333,0.833333,43.5,0,0,16.5,0,345.1667,0,0,0,8.666667,0,0,43.83333,0.666667,57.16667,0,15.66667,8.5,0,0,0,0,0,0,0,568.3333,0,12.83333,0,0,0,0,0,0,0,0.833333,0.166667,0,0,0,0,0,2.833333,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2012,6,35,0,0.166667,0.166667,28.5,1.833333,0,0.166667,0,2.666667,0,0,0,0.833333,0,0,0,0,1.833333,0,0,15.16667,0,0.333333,9.166667,0,0,22.16667,0,423.8333,0,0.166667,0,3.166667,0,0,61,0,59.66667,0,23.16667,8.5,0,0,0,0,0,0,0,931.8333,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2013,6,84.16667,0,0.166667,0,2.833333,0,0.166667,0.5,0,5,0,0,0,2.166667,0,0,0,0,0.166667,0,0,12,0,0.666667,2.333333,0,0,7.666667,0,410,0,0,0,4.833333,0,0,51,0.166667,27.83333,0,14.5,8.666667,0,0,0,0,0,0,0,946,0,10.16667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.666667,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2014,6,105.5,0,0.833333,0,6.166667,25.5,0,2.166667,0,2.666667,0,0,0,6,0,0,0,0,3.666667,0,0,7.833333,0.166667,0,0,0,0,6.166667,0,475,0,0,0,2.5,0,0,34.16667,0,23,0,0,0.166667,0,0,0,0,0,0,0,782,0,5.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2015,6,25.16667,0,7,0,4.833333,3.833333,0.166667,3,0,2.333333,0,0,0,8.333333,0,0,0,0,1,0,0,5,0,0.333333,0,0,0,2.833333,0.333333,125.1667,0,0,0,0.666667,0,0,32.16667,0,5.666667,0,0,0,0,0,0,0,0,0,0,317.8333,0,0.833333,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0.666667,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2016,6,108.8333,0,4.833333,0,5.333333,0.166667,0,12.83333,0,4.333333,0,0,0,34.5,0,0,0,0,1,0,0,6.666667,0.166667,0,0,0.5,0,5.333333,3,19,0,0,0,0.666667,0,0,43.5,0.166667,3.666667,0,0,0,0,0,0,0,0,0,0.333333,60,0,1.833333,0,0,0,0.5,0,0,0,0,0,0,0.166667,0,0,0,0.333333,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2017,6,87,0,2.333333,0,10.33333,0.166667,0,16.83333,0,13.83333,0,0,0,3.166667,0,0,0,0,2.833333,0,0,6.333333,0,0.666667,54.83333,2.5,0,6.166667,6.333333,80,0,0,0,7.333333,0,0,35.16667,0.166667,14.83333,0,0.166667,0,0.166667,0,0,0,0,0,0.166667,272.1667,0,7.5,0,0,0,0,0,0,0,0,1.166667,0,0.333333,0,0,0,1.166667,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2018,6,13.16667,0,0.333333,0,4.5,1,0,3.666667,0,10.83333,0,0,0,1.833333,0,0,0,0,4.666667,0,0,5.833333,0,1.666667,75.5,26,0,4.5,18.66667,146.8333,0,0,0,0.5,0,0,24.5,1,13.83333,0,0.666667,0,0,0,0,0,0,0,0.5,524.8333,0,1,0,0,0,0,0,0,0,0,0.5,0,0.666667,0,0,0,0.833333,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2019,6,0.166667,0,2.166667,0,4.333333,0.333333,0,5.333333,0,10,0,0,0,3,0,0,0,0,6.833333,0,0,6.5,0.166667,0,6,24.5,0,1,16,86.5,0,0,0,1,0,0,14.66667,0.833333,10.66667,0,0.166667,0,0,0,0,0,0,0,1.166667,259.5,0.166667,0,0,0,0,0,0.166667,0,0,0,0,0,0.5,0,0,0,0.833333,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2020,6,5.5,0,0.833333,0,7.666667,0.5,0,9,0,11.5,0,0,0,4.333333,0,0,0,0,8.833333,0.166667,0,11.83333,0.166667,0.666667,36.5,11.83333,0,0,32.83333,80.33333,0,0.833333,0,2,0,0,31,0,67.33333,0,0,0.166667,0,0,0,0,0,0,0.166667,324.5,0,0,0,0,0,0,0.166667,0,0,0,0.166667,0,0.333333,0,0,1.833333,0,0,0,0,0,0,0,0
SCI_SCORPION_E,34.0485,-119.5464,Scorpion SMR,SMR,MPA,SCSR,2003,2021,6,8,0,0.166667,0,2.666667,0.833333,0,5.666667,0,18.5,0,0,0,14,0,0,0,0,3.666667,0,0,17,0,0,34.5,10,0,0,63.33333,112.8333,0,0.5,0,1.333333,0,0,52.33333,0.666667,37.66667,0,0,0,0,0,0,0,0,0,0,356.8333,0,0,0,0,0,0,0.333333,0,0,0,0.166667,0,0.5,0,0,1,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2004,6,0.166667,0,0.833333,0,23.83333,0,0,0.5,0,0.166667,0,0,0,0.333333,0,0,0,0,0.5,0.166667,0,9.666667,0,0.166667,59.5,161.3333,0,1.5,1.833333,111.6667,0,0.166667,0,0.666667,0,0,61.83333,1.166667,43.66667,0,8.5,0.166667,0.166667,0,0,0,0,0,8.5,130.6667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2005,6,0.5,0,0.166667,0,20.16667,0,0,1.166667,0,1,0,0,0,1,0,0,0,0,1.333333,0,0,8,0.333333,0,0.166667,364.6667,0,1.333333,0.833333,97,0,0.166667,0,0.666667,0,0,35,0.833333,3.833333,0,3,0,0,0,0,0,0,0,10.16667,193.8333,0,1.833333,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2006,6,0.833333,0,1,0,15,0,0,0,0,4.333333,0,0,0,0.333333,0,0,0,0,0.333333,0,0,10.16667,0,0,1.666667,162.1667,0,5.166667,1.333333,354.6667,0,0.166667,0,0,0,0,100,0.333333,12.5,0,4.333333,0,0,0,0,0,0,0,0.666667,1323.333,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2007,6,0.166667,0,1,0,44.5,0,0,0.166667,0,0.333333,0,0,0,0,0,0,0,0,1.333333,0,0,8.333333,0,0,8.333333,11.16667,0,7.833333,0.5,308.3333,0,0,0.166667,0.5,0,0,62,0,6.5,0,5.5,0,0,0,0,0,0,0.166667,0.5,814.1667,0,1,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2008,6,1.333333,0,0.333333,0.166667,57.66667,0,0,0.666667,0,0.166667,0,0,0,0.333333,0,0,0,0,0,0,0,5.833333,0,0,129.5,3.166667,0,7.666667,2.333333,293.5,0,0.166667,0,0.333333,0,0,64.83333,0.166667,14.33333,0,7.333333,0.333333,0,0,0,0,0,0,0.166667,662.3333,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2009,6,0,0,1.833333,0,85,0,0,0.5,0,1.5,0,0,0,0,0,0,0,0,1.833333,0,0,6.166667,0.166667,0.166667,8,6.5,0,12.5,1.333333,169.8333,0,0.166667,0,0.333333,0,0,37.5,0.833333,20,0,8.666667,0,0,0,0,0,0,0.166667,0,824.8333,0,10.5,0,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2010,6,0.833333,0,2.666667,0,88.66667,0,0,2.5,0,0.5,0,0,0,0.333333,0,0,0,0,0.666667,0,0,9.5,0.333333,0,12.66667,279.3333,0,10.5,0.5,165.3333,0,0,0.166667,0.333333,0,0,34.83333,1.166667,33.66667,0,14.16667,2.833333,0,0,0,0,0,0,0.166667,553.3333,0.166667,6.833333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2011,6,2,0,0.5,0,76.33333,0.166667,0,0.166667,0,0.5,0,0,0,0.833333,0,0,0,0,0.166667,0,0,9.5,0.5,1,148.1667,101.5,0,13,0.5,195,0,0,0.166667,4.5,0,0,124.6667,0.833333,26.66667,0,14.66667,0.166667,0,0,0,0,0,0.333333,0.166667,770,0,15.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2012,6,2.166667,0,0,0,82.5,0.166667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.833333,0,0.166667,11.66667,0,0,8.666667,0,266.3333,0,0.166667,0,2.666667,0,0,58.33333,0.666667,62.5,0,22.16667,1.666667,0,0,0,0,0,0.333333,0,1095.333,0,9.166667,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0.833333,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2013,6,2.5,0,2.833333,0,88.16667,0,0.166667,0.666667,0,0.666667,0,0,0,0.5,0,0,0,0,0.833333,0,0,5.5,0.5,0,19.83333,4.666667,0,2.166667,0,310.5,0,0,0,0.833333,0,0,281.3333,1,9.833333,0,12.83333,0,0,0,0,0,0,0,0,1152.5,0,6.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2014,6,3.666667,0,3,0,114.1667,0,0,4,0,1.166667,0.166667,0,0,3.833333,0,0,0,0,3,0.166667,0,8.833333,0,0,1.166667,86,0,0,0.166667,110.8333,0,0,0,0.5,0,0,112,2.166667,15.33333,0,0.166667,0,0,0,0,0,0,0,7.166667,941.6667,0,7.166667,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,2.166667,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2015,6,0.166667,0,0,0,66.5,0,0,6,0,0.666667,0,0,0,1.166667,0,0,0,0,0,0,0,4.166667,0,0,0.166667,347,0,0,3.333333,9.166667,0,0,0,0.166667,0,0,81,0.666667,2.166667,0,0,0,0,0,0,0,0,0,0.166667,12,0,5.833333,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0.333333,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2016,6,0.666667,0,4,0,77.83333,0,0,22.83333,0,1,0,0,0,0.833333,0,0,0,0,1.166667,0,0,4.833333,0,0,0,366.5,0,0,13.83333,6.666667,0,0.5,0,0.166667,0,0,43.83333,7.166667,0,0,0.166667,0,0,0,0,0,0,0,0,13.16667,0,0.666667,0,0,0,0,0,0,0,0,0.333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2017,6,0.833333,0,0,0,78.5,0,0,19.5,0,2.833333,0,0,0,0,0,0,0.166667,0,4.333333,0,0,13.5,0,0.666667,1,501.1667,0,0,13.66667,35.16667,0,0.833333,0,5.666667,0,0,95.83333,3.666667,2.166667,0,0.166667,0,0,0,0,0.166667,0,0,1.333333,44.66667,0,4.166667,0,0,0,0,0,0,0,0,0.666667,0,0.333333,0,0,0,1.666667,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2018,6,0.5,0,0,0,49,0,0,9.333333,0,2,0,0,0,0.166667,0,0,0,0,6.666667,0.166667,0,9.5,0,4.833333,20.16667,294.3333,0,0,18.33333,59.66667,0,0.166667,0,1.666667,0,0,67.33333,4.333333,2.833333,0,0,0.166667,0,0,0,0,0,0,2.666667,46.16667,0,0.333333,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.333333,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2019,6,0.166667,0,0.166667,0,53.5,0.5,0,9,0,1,0,0,0,2.666667,0,0,0,0,1.833333,0.333333,0,20.5,0,0.333333,0,484,0,0,15.33333,16.83333,0,1.666667,0,0.166667,0,0,57.33333,2.666667,3.5,0,0.166667,0,0,0,0,0,0,0,2.5,33,0,0.166667,0,0,0,0,0,0,0,0,0.166667,0,0.333333,0,0,0,0.5,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2020,6,0.333333,0,0,0,56.33333,0,0,4.666667,0,1.666667,0,0,0,7.666667,0.166667,0,0,0,0.833333,1,0,26.33333,0,0.333333,0,555.5,0,0,32.66667,22.5,0,2.166667,0,0.166667,0,0,32.5,3.666667,4.166667,0,0,0,0,0,0,0,0,0,3,34.66667,0,0,0,0,0,0.333333,0.166667,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
SCI_SCORPION_W,34.0525,-119.5553,Scorpion SMR,SMR,MPA,SCSR,2003,2021,6,0.333333,0,0,0,51.33333,0,0,6.833333,0,1.666667,0,0,0,10.33333,0.166667,0,0,0,1.5,9.333333,0,23.16667,0,0,1.5,560.8333,0,0,41,35.83333,0,2.666667,0,2,0,0,34.83333,4.5,12.5,0,0.333333,0,0,0,0,0,0.5,0,1.166667,29.33333,0,0.166667,0,0,0,0.833333,1.5,0,0,0,0.166667,0,0.166667,0,0,0.833333,0,0,0,0,0,0,0,0
SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference,SCSR,0,2004,4,0.75,0,0,0,3.75,0,0,0,0,2,0.5,0,0,4.25,0,0,0,0,0,0,0,5.25,0,0,0,218.75,0,1.5,83,99.75,0,5.75,0.25,0.5,0,0,10.25,1.5,1.5,0,1,0,0,5,0,0,0,0,16,32.25,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference,SCSR,0,2005,4,0.75,0,0,0,4.5,0,0,0.25,0,0.75,0,0,0,1.5,0,0,0,0,3.75,0,0,8,0.25,0,0,254.5,0,2.25,58.75,293.75,0,6.75,0.5,1,0,0,26,0,7.25,0,1.25,0.25,0,21.5,0,0,0,0,16.25,159.25,0,8.25,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCI_VALLEY_CEN,33.9836,-119.6384,NA,reference,reference,SCSR,0,2006,4,1,0,0.5,0,10.5,0,0,0,0,3,0,0,0,0.75,0,0,0,0,1.25,0,0,9.5,0.5,0,0,195,0,3,76.25,414.25,0,7.75,0.25,1.5,0,0,4.25,0,6.5,0,3.25,0.5,0,19.5,0,0,0,0,4.5,130.25,0,3,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
