SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,upctrans,upc_COVERAGLSTR,upc_COVERANEM,upc_COVERBARNAC,upc_COVERBARROC,upc_COVERBARSAN,upc_COVERBRANCH,upc_COVERBROWN,upc_COVERBRYO,upc_COVERBUSHY,upc_COVERCLAM,upc_COVERCOMTUN,upc_COVERCORCAL,upc_COVERCRUCOR,upc_COVERCUCSPP,upc_COVERCUPCOR,upc_COVERDEADHOLD,upc_COVERDESSPP,upc_COVERDIACAL,upc_COVERDICTYOTALES,upc_COVERDIOCHA,upc_COVEREGRMEN,upc_COVERENCRED,upc_COVERERECOR,upc_COVERGORGAD,upc_COVERGREEN,upc_COVERHYDROID,upc_COVERLACY,upc_COVERLAMHOLD,upc_COVERLEAFY,upc_COVERMACPYRHF,upc_COVERMUD,upc_COVEROCTOCORAL,upc_COVERPHRCAL,upc_COVERSALTRI,upc_COVERSCUM,upc_COVERSHELL,upc_COVERSOLTUN,upc_COVERSPONGE,upc_COVERSTEOSM,upc_COVERTHYSQU,upc_COVERTUBEMAT,upc_COVERTUBEWORM,upc_COVERTURF,upc_RELIEFFLATREL,upc_RELIEFHIREL,upc_RELIEFMODREL,upc_RELIEFSLTREL,upc_SUBSTRATEBEDRK,upc_SUBSTRATEBOULD,upc_SUBSTRATECOB,upc_SUBSTRATESAND,upc_SUPERLAYERUNDBRIT,upc_SUPERLAYERUNDDET,upc_SUPERLAYERUNDLAMFAR,upc_SUPERLAYERUNDPAC,upc_COVERSCSB99RED,upc_COVERSARHOR
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2011,6,0,0,0,4,4,14,1,3,1,0,2,1,26,0,2,0,0,0,0,7,0,4,2,0,0,1,4,3,2,3,0,0,3,0,0,0,1,11,0,0,0,1,2,6,2,8,84,94,2,0,4,0,1,0,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2012,6,0,1,0,6,4,22,1,4,3,0,4,1,25,0,2,1,1,0,0,5,0,4,2,0,0,0,1,1,6,2,0,0,0,0,0,0,0,5,0,0,0,1,0,2,3,7,87,68,16,11,4,0,0,0,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2014,6,0,0,1,6,14,22,1,0,0,0,0,0,18,0,1,1,0,0,0,6,0,6,3,0,0,1,5,2,6,2,0,0,0,0,0,3,0,4,0,0,0,0,0,29,2,8,61,79,3,5,13,0,2,0,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2015,6,0,1,1,4,12,23,0,3,1,0,1,1,17,0,1,1,0,0,1,2,0,4,4,0,0,1,2,0,7,3,0,0,7,0,0,0,0,4,0,0,0,1,0,1,11,6,83,96,1,2,2,0,1,0,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2016,6,0,0,0,4,11,20,1,3,0,0,1,0,14,1,0,1,2,0,2,7,0,3,6,0,0,0,7,2,3,2,0,0,3,0,0,0,1,4,1,0,0,2,0,49,0,3,48,90,1,4,5,0,4,1,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2017,6,0,0,0,9,13,11,3,2,1,0,2,0,23,1,2,1,1,0,1,6,0,3,5,0,0,1,1,1,1,1,0,0,4,0,0,2,1,1,0,3,1,1,2,6,2,7,85,92,2,2,5,0,1,0,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2018,6,0,0,0,7,13,6,0,2,0,1,1,0,31,2,2,0,0,0,0,5,0,8,4,0,0,0,0,1,4,1,0,0,9,0,0,1,0,3,0,0,0,0,0,2,2,8,88,84,3,1,12,1,1,0,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2019,6,0,2,0,6,14,5,1,3,2,3,0,0,18,0,0,0,1,0,0,2,0,6,9,0,1,1,3,2,3,2,0,0,5,0,0,5,0,3,1,2,0,0,1,3,1,16,81,77,4,6,13,2,0,0,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2020,6,0,0,0,8,7,2,0,3,1,1,0,0,42,0,3,1,0,0,0,3,0,6,7,0,1,1,0,1,0,3,0,0,3,0,0,2,0,3,1,1,0,1,0,9,0,14,77,92,2,4,3,17,1,0,0,0,0
SRI_CLUSTER_POINT_N,33.9317,-120.1974,South Point SMR,reference,reference,SCSR,0,2021,6,0,1,0,1,5,0,0,3,0,0,1,1,53,1,4,1,0,0,0,1,0,8,7,0,0,2,0,1,0,0,0,0,6,0,0,1,0,1,0,0,1,0,2,1,2,6,92,84,6,7,3,11,1,0,1,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2007,6,0,0,0,6,11,19,0,3,4,0,3,2,7,0,2,2,0,0,2,3,0,2,2,0,0,0,8,1,8,1,0,0,3,0,8,0,0,5,0,0,0,0,1,29,0,4,66,89,2,1,8,0,0,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2008,6,1,1,0,4,7,20,0,1,1,0,3,1,16,0,1,1,1,0,0,8,0,3,5,0,0,0,2,2,6,4,0,0,1,0,2,0,1,3,0,0,4,1,2,0,0,5,95,86,4,6,4,0,0,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2009,6,0,0,0,1,3,22,2,3,1,0,2,0,4,0,1,1,13,0,1,7,0,1,3,0,0,1,2,1,22,3,0,0,6,0,0,0,0,4,0,0,0,0,1,0,2,6,92,89,1,5,5,0,0,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2010,6,0,0,1,8,8,8,2,3,7,0,0,1,12,0,1,1,0,0,0,4,0,3,0,0,0,0,7,2,20,1,0,0,1,0,0,0,2,5,0,0,0,4,0,13,0,1,87,77,5,5,13,0,1,1,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2011,6,0,0,1,6,7,19,0,2,1,0,0,0,23,0,1,0,0,0,0,4,0,2,1,0,0,1,2,4,7,1,0,0,12,0,0,0,0,3,0,0,0,0,2,13,0,3,83,88,1,7,3,0,0,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2012,6,0,3,0,1,7,16,1,3,0,0,2,1,22,0,0,1,0,0,0,4,0,2,4,0,0,0,2,1,12,3,0,0,12,0,0,0,3,0,0,0,0,0,0,6,3,21,71,73,12,6,9,0,0,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2014,6,0,0,0,5,2,10,0,1,2,0,0,0,42,0,1,0,3,1,0,8,0,2,2,0,0,0,1,2,6,1,0,0,8,0,1,0,0,3,0,0,0,1,1,0,0,2,98,92,3,4,1,1,0,0,1,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2015,6,0,0,1,7,6,12,1,3,0,0,2,1,28,1,1,0,0,0,1,2,0,3,1,0,0,1,12,0,9,0,0,0,1,0,1,3,0,4,0,0,0,1,0,4,0,1,96,89,5,4,2,0,0,0,1,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2016,6,0,0,1,4,7,17,2,1,0,0,1,0,22,1,1,0,14,0,1,3,0,2,1,0,0,0,10,1,7,0,0,0,1,0,0,2,0,2,0,1,0,1,0,25,0,2,73,90,4,2,4,0,0,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2017,6,0,1,1,6,11,2,1,0,0,1,0,0,37,3,1,0,1,0,0,4,0,7,2,0,0,1,0,0,7,1,0,0,6,0,1,1,0,2,0,0,0,1,4,1,2,3,94,92,1,6,2,0,0,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2018,6,0,0,0,0,2,11,0,1,3,0,2,2,29,1,7,0,0,0,1,1,0,3,1,0,0,4,2,1,3,0,0,0,22,0,0,1,0,2,1,1,0,2,0,1,1,6,93,87,8,4,1,1,0,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2019,6,0,1,0,3,7,4,0,1,6,0,1,1,34,1,3,2,2,0,1,2,0,3,1,0,2,1,8,0,4,1,0,0,6,0,0,0,0,3,0,0,0,0,3,0,3,7,90,86,8,6,1,4,1,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2020,6,0,1,0,6,4,2,0,4,2,0,1,0,45,0,1,0,1,0,0,1,0,6,0,0,0,0,2,1,0,3,0,0,15,0,0,1,0,1,1,1,2,1,2,3,0,4,93,81,8,8,3,12,3,0,0,0,0
SRI_CLUSTER_POINT_S,33.9238,-120.192,South Point SMR,reference,reference,SCSR,0,2021,6,0,1,0,7,1,2,0,3,1,0,2,1,53,0,1,0,1,0,1,7,0,4,1,0,0,1,0,1,2,0,0,0,5,0,0,1,0,1,1,0,1,1,1,5,6,6,83,87,7,6,0,6,0,0,2,0,0
SRI_JOHNSONS_LEE_NORTH_E,33.903,-120.0992,South Point SMR,reference,reference,SCSR,0,2005,6,0,0,0,4,43,0,1,7,0,0,0,0,11,0,1,1,0,0,0,1,0,1,1,0,0,3,0,0,0,4,2,0,0,0,4,1,1,2,0,0,1,1,2,26,0,4,70,64,13,11,12,0,0,1,0,0,0
SRI_JOHNSONS_LEE_NORTH_E,33.903,-120.0992,South Point SMR,reference,reference,SCSR,0,2007,6,1,1,0,3,21,8,0,17,1,1,3,1,8,0,2,1,0,1,1,3,0,1,0,0,0,0,3,0,6,7,0,0,1,0,2,3,1,3,1,1,0,0,0,33,0,2,66,77,0,3,20,0,0,1,0,0,0
SRI_JOHNSONS_LEE_NORTH_E,33.903,-120.0992,South Point SMR,reference,reference,SCSR,0,2008,6,0,1,0,6,13,12,1,21,3,1,1,1,7,0,3,1,0,0,0,3,0,1,2,0,0,1,5,0,2,3,0,0,0,0,2,3,1,7,0,0,0,0,2,13,13,23,51,75,3,12,10,0,0,9,0,0,0
SRI_JOHNSONS_LEE_NORTH_E,33.903,-120.0992,South Point SMR,reference,reference,SCSR,0,2009,6,0,0,0,19,15,12,6,6,1,1,3,0,3,1,0,1,0,0,0,3,0,0,1,0,0,0,2,2,3,11,0,0,0,0,0,1,0,2,0,0,0,0,9,8,0,3,89,83,3,3,10,0,1,3,0,0,0
SRI_JOHNSONS_LEE_NORTH_W,33.9009,-120.0992,South Point SMR,reference,reference,SCSR,0,2005,6,0,1,0,13,46,0,0,4,0,1,0,0,3,0,0,1,0,0,0,3,0,5,2,0,1,0,1,1,1,8,0,0,1,0,0,0,1,2,0,0,0,0,2,87,0,2,11,37,7,10,46,0,0,1,0,0,0
SRI_JOHNSONS_LEE_NORTH_W,33.9009,-120.0992,South Point SMR,reference,reference,SCSR,0,2007,6,1,1,0,1,8,16,0,17,2,0,4,1,10,0,3,0,0,1,0,11,0,2,1,0,0,0,2,0,4,3,0,0,3,0,2,3,2,2,1,0,0,0,0,32,0,0,68,77,3,1,19,0,0,3,0,0,0
SRI_JOHNSONS_LEE_NORTH_W,33.9009,-120.0992,South Point SMR,reference,reference,SCSR,0,2008,6,1,2,1,2,4,20,1,14,0,1,8,1,6,0,1,1,0,0,0,6,0,1,2,0,0,0,1,0,7,8,0,0,1,0,2,2,1,4,0,0,0,3,1,9,0,7,83,87,3,6,5,0,0,3,0,0,0
SRI_JOHNSONS_LEE_NORTH_W,33.9009,-120.0992,South Point SMR,reference,reference,SCSR,0,2009,6,0,0,0,10,3,24,2,7,1,0,0,0,7,1,1,2,0,1,0,4,0,0,0,0,0,0,1,0,14,8,0,1,0,0,1,1,1,2,1,0,0,1,9,2,0,2,96,94,0,3,3,0,0,6,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2007,6,3,0,0,0,2,12,0,19,0,0,8,3,7,0,8,1,0,1,0,16,0,3,3,1,0,0,0,0,3,6,0,0,0,0,2,1,1,3,0,0,0,0,0,17,1,8,74,83,1,0,16,0,0,4,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2008,6,2,0,0,2,7,25,1,11,0,0,1,1,3,2,4,1,0,0,0,8,0,3,3,0,0,0,2,0,6,6,0,0,0,0,0,1,1,2,0,0,0,9,1,1,18,22,59,69,5,8,18,4,0,3,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2009,6,1,0,0,2,1,32,1,5,0,0,1,2,5,2,1,3,0,1,0,18,0,3,3,0,0,0,0,0,12,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,12,88,93,3,1,4,0,1,4,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2010,6,0,0,1,8,13,2,0,20,0,0,1,1,3,0,2,1,0,1,0,4,0,3,2,0,0,1,0,1,4,5,0,0,1,0,6,2,3,4,0,0,0,1,12,22,0,2,76,93,2,3,2,0,4,4,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2011,6,1,0,2,7,12,23,1,7,1,0,4,1,9,0,3,0,0,0,0,6,0,2,4,0,0,2,1,0,6,2,0,0,2,0,0,3,0,2,0,0,0,1,0,15,3,12,70,71,8,16,6,1,2,8,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2012,6,3,0,1,1,5,24,2,4,1,0,3,1,4,0,2,1,0,1,2,14,0,1,4,1,0,2,1,1,13,4,0,0,0,0,0,1,0,4,0,1,0,0,1,4,7,18,71,79,4,8,9,1,2,10,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2014,6,1,1,4,2,7,22,0,5,0,0,0,1,14,1,5,0,0,3,0,15,0,2,1,0,0,0,1,0,4,4,0,0,0,0,1,1,1,4,0,0,0,1,0,16,1,9,74,74,6,4,17,0,0,2,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2015,6,3,1,4,4,4,20,1,4,2,0,0,2,9,1,3,0,0,1,4,9,0,2,2,0,0,0,6,0,8,2,0,0,0,0,0,3,1,2,0,1,0,0,0,18,1,6,76,82,5,1,13,0,0,2,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2016,6,2,0,2,3,5,9,3,8,0,1,2,2,15,6,9,1,0,0,1,9,0,7,5,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,0,1,0,1,0,14,1,19,66,94,2,2,2,0,0,0,0,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2017,6,0,1,2,12,6,0,0,2,0,1,0,6,36,10,11,0,0,0,0,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,2,3,0,9,88,91,3,2,3,0,0,0,1,0,0
SRI_JOHNSONS_LEE_SOUTH_E,33.8974,-120.1004,South Point SMR,reference,reference,SCSR,0,2018,6,0,2,10,16,11,0,0,1,2,2,0,12,16,3,12,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,2,0,4,0,18,78,91,3,3,3,1,0,0,0,0,0
